run_id,method,dimension,dataset_id,heldout_batch,seed,metric,population,value,status,reason,implementation,comparison_eligible,n_labels_tested
historical__solar_orthogonal__d128__lung_atlas__4__s40,solar_orthogonal,128,lung_atlas,4,40,PCR_batch,joint,0.6809525505453868,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 pcr_comparison with source-invariant pcr_before cache,True,
historical__solar_orthogonal__d128__lung_atlas__4__s40,solar_orthogonal,128,lung_atlas,4,40,ASW_label/batch,joint,0.8229261802933683,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 silhouette_batch then mean over labels,True,
historical__solar_orthogonal__d128__lung_atlas__4__s40,solar_orthogonal,128,lung_atlas,4,40,batchASW,joint,0.8229261802933683,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 silhouette_batch then mean over labels,True,
historical__solar_orthogonal__d128__lung_atlas__4__s40,solar_orthogonal,128,lung_atlas,4,40,iLISI,joint,1.0345014010734888,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 graph LISI,True,
historical__solar_orthogonal__d128__lung_atlas__4__s40,solar_orthogonal,128,lung_atlas,4,40,graph_conn,joint,0.813308080781773,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 graph_connectivity,True,
historical__solar_orthogonal__d128__lung_atlas__4__s40,solar_orthogonal,128,lung_atlas,4,40,kBET,joint,0.0099522932317041,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 kBET: 1 - mean(per-label R average.pval),True,
historical__solar_orthogonal__d128__lung_atlas__4__s40,solar_orthogonal,128,lung_atlas,4,40,NMI_cluster/label,joint,0.7931624382368918,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 opt_louvain + nmi(arithmetic),True,
historical__solar_orthogonal__d128__lung_atlas__4__s40,solar_orthogonal,128,lung_atlas,4,40,ARI_cluster/label,joint,0.513633213390879,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 opt_louvain + ari,True,
historical__solar_orthogonal__d128__lung_atlas__4__s40,solar_orthogonal,128,lung_atlas,4,40,ASW_label,joint,0.8355104029178619,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 silhouette,True,
historical__solar_orthogonal__d128__lung_atlas__4__s40,solar_orthogonal,128,lung_atlas,4,40,labelASW,joint,0.8355104029178619,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 silhouette,True,
historical__solar_orthogonal__d128__lung_atlas__4__s40,solar_orthogonal,128,lung_atlas,4,40,isolated_label_F1,joint,0.902869757174393,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 isolated_labels(cluster=True),True,
historical__solar_orthogonal__d128__lung_atlas__4__s40,solar_orthogonal,128,lung_atlas,4,40,isolated_label_silhouette,joint,0.5135470870882273,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 isolated_labels(cluster=False; binary label-vs-rest ASW),True,
historical__solar_orthogonal__d128__lung_atlas__4__s40,solar_orthogonal,128,lung_atlas,4,40,cLISI,joint,0.9999999999999996,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 graph LISI,True,
historical__solar_orthogonal__d128__lung_atlas__4__s40,solar_orthogonal,128,lung_atlas,4,40,hvg_overlap,joint,,not_applicable,The official scIB pipeline disables HVG overlap for embedding outputs.,official scIB applicability rules,True,
historical__solar_orthogonal__d128__lung_atlas__4__s40,solar_orthogonal,128,lung_atlas,4,40,cell_cycle_conservation,joint,0.7515209517258006,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 cell_cycle with source-invariant score cache,True,
historical__solar_orthogonal__d128__lung_atlas__4__s40,solar_orthogonal,128,lung_atlas,4,40,trajectory,joint,,not_applicable,The original AnnData has no obs['dpt_pseudotime'] column.,official scIB applicability rules,True,
historical__solar_orthogonal__d128__lung_atlas__4__s41,solar_orthogonal,128,lung_atlas,4,41,macro_f1,query,0.7767991658412949,computed,"Full-reference distance-weighted 15NN, Minkowski p=2; labels=unique(query truth); zero_division=0",,True,
historical__solar_orthogonal__d128__lung_atlas__4__s41,solar_orthogonal,128,lung_atlas,4,41,balanced_accuracy,query,0.8656793820934324,computed,"Mean recall over query true classes, including classes absent from reference",,True,
historical__solar_orthogonal__d128__lung_atlas__4__s41,solar_orthogonal,128,lung_atlas,4,41,trustworthiness,reference,0.9476959827486848,computed,"Cached full-source PCA50; Euclidean k15; frozen shared IDs, seed40, maximum6000",,True,
historical__solar_orthogonal__d128__lung_atlas__4__s41,solar_orthogonal,128,lung_atlas,4,41,pseudotime_smoothness,reference,,not_applicable,Original pseudotime smoothness protocol applies only to Immune,,True,
historical__solar_orthogonal__d128__lung_atlas__4__s41,solar_orthogonal,128,lung_atlas,4,41,trustworthiness,query,0.9253626572267832,computed,"Cached full-source PCA50; Euclidean k15; frozen shared IDs, seed40, maximum6000",,True,
historical__solar_orthogonal__d128__lung_atlas__4__s41,solar_orthogonal,128,lung_atlas,4,41,pseudotime_smoothness,query,,not_applicable,Original pseudotime smoothness protocol applies only to Immune,,True,
historical__solar_orthogonal__d128__lung_atlas__4__s41,solar_orthogonal,128,lung_atlas,4,41,trustworthiness,joint,0.9488992433959808,computed,"Cached full-source PCA50; Euclidean k15; frozen shared IDs, seed40, maximum6000",,True,
historical__solar_orthogonal__d128__lung_atlas__4__s41,solar_orthogonal,128,lung_atlas,4,41,pseudotime_smoothness,joint,,not_applicable,Original pseudotime smoothness protocol applies only to Immune,,True,
historical__solar_orthogonal__d128__lung_atlas__4__s41,solar_orthogonal,128,lung_atlas,4,41,within_label_silhouette__study,reference,,not_applicable,Historical study panel is defined only for immune_cell_human,,True,
historical__solar_orthogonal__d128__lung_atlas__4__s41,solar_orthogonal,128,lung_atlas,4,41,within_label_silhouette__sample_ID,reference,,not_applicable,Historical sample_ID panel is defined only for immune_cell_human,,True,
historical__solar_orthogonal__d128__lung_atlas__4__s41,solar_orthogonal,128,lung_atlas,4,41,within_label_silhouette__donor,reference,-0.0895688637392068,computed,"Original within_label_silhouette helper; cell-count weighting; labels_tested=17; shared original seed0 per-label cap8000; raw covariate association, not uniformly higher-is-better",scripts/biovalid_ref_query_joint.py::within_label_silhouette,True,17.0
historical__solar_orthogonal__d128__lung_atlas__4__s41,solar_orthogonal,128,lung_atlas,4,41,within_label_silhouette__patientGroup,reference,0.2405672017417459,computed,"Original within_label_silhouette helper; cell-count weighting; labels_tested=15; shared original seed0 per-label cap8000; raw covariate association, not uniformly higher-is-better",scripts/biovalid_ref_query_joint.py::within_label_silhouette,True,15.0
historical__solar_orthogonal__d128__lung_atlas__4__s41,solar_orthogonal,128,lung_atlas,4,41,within_label_silhouette__study,query,,not_applicable,Historical study panel is defined only for immune_cell_human,,True,
historical__solar_orthogonal__d128__lung_atlas__4__s41,solar_orthogonal,128,lung_atlas,4,41,within_label_silhouette__sample_ID,query,,not_applicable,Historical sample_ID panel is defined only for immune_cell_human,,True,
historical__solar_orthogonal__d128__lung_atlas__4__s41,solar_orthogonal,128,lung_atlas,4,41,within_label_silhouette__donor,query,,not_applicable,No cell type has at least 10 cells and a mathematically valid multi-group silhouette,scripts/biovalid_ref_query_joint.py::within_label_silhouette,True,0.0
historical__solar_orthogonal__d128__lung_atlas__4__s41,solar_orthogonal,128,lung_atlas,4,41,within_label_silhouette__patientGroup,query,,not_applicable,No cell type has at least 10 cells and a mathematically valid multi-group silhouette,scripts/biovalid_ref_query_joint.py::within_label_silhouette,True,0.0
historical__solar_orthogonal__d128__lung_atlas__4__s41,solar_orthogonal,128,lung_atlas,4,41,within_label_silhouette__study,joint,,not_applicable,Historical study panel is defined only for immune_cell_human,,True,
historical__solar_orthogonal__d128__lung_atlas__4__s41,solar_orthogonal,128,lung_atlas,4,41,within_label_silhouette__sample_ID,joint,,not_applicable,Historical sample_ID panel is defined only for immune_cell_human,,True,
historical__solar_orthogonal__d128__lung_atlas__4__s41,solar_orthogonal,128,lung_atlas,4,41,within_label_silhouette__donor,joint,-0.1022837852800357,computed,"Original within_label_silhouette helper; cell-count weighting; labels_tested=17; shared original seed0 per-label cap8000; raw covariate association, not uniformly higher-is-better",scripts/biovalid_ref_query_joint.py::within_label_silhouette,True,17.0
historical__solar_orthogonal__d128__lung_atlas__4__s41,solar_orthogonal,128,lung_atlas,4,41,within_label_silhouette__patientGroup,joint,0.2238336614874594,computed,"Original within_label_silhouette helper; cell-count weighting; labels_tested=15; shared original seed0 per-label cap8000; raw covariate association, not uniformly higher-is-better",scripts/biovalid_ref_query_joint.py::within_label_silhouette,True,15.0
historical__solar_orthogonal__d128__lung_atlas__4__s41,solar_orthogonal,128,lung_atlas,4,41,PCR_batch,joint,0.6771747154133124,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 pcr_comparison with source-invariant pcr_before cache,True,
historical__solar_orthogonal__d128__lung_atlas__4__s41,solar_orthogonal,128,lung_atlas,4,41,ASW_label/batch,joint,0.8150306439898715,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 silhouette_batch then mean over labels,True,
historical__solar_orthogonal__d128__lung_atlas__4__s41,solar_orthogonal,128,lung_atlas,4,41,batchASW,joint,0.8150306439898715,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 silhouette_batch then mean over labels,True,
historical__solar_orthogonal__d128__lung_atlas__4__s41,solar_orthogonal,128,lung_atlas,4,41,iLISI,joint,1.097325853251029,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 graph LISI,True,
historical__solar_orthogonal__d128__lung_atlas__4__s41,solar_orthogonal,128,lung_atlas,4,41,graph_conn,joint,0.8132514329409858,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 graph_connectivity,True,
historical__solar_orthogonal__d128__lung_atlas__4__s41,solar_orthogonal,128,lung_atlas,4,41,kBET,joint,0.0130779429274996,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 kBET: 1 - mean(per-label R average.pval),True,
historical__solar_orthogonal__d128__lung_atlas__4__s41,solar_orthogonal,128,lung_atlas,4,41,NMI_cluster/label,joint,0.7923624427015834,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 opt_louvain + nmi(arithmetic),True,
historical__solar_orthogonal__d128__lung_atlas__4__s41,solar_orthogonal,128,lung_atlas,4,41,ARI_cluster/label,joint,0.504447036626619,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 opt_louvain + ari,True,
historical__solar_orthogonal__d128__lung_atlas__4__s41,solar_orthogonal,128,lung_atlas,4,41,ASW_label,joint,0.8331083655357361,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 silhouette,True,
historical__solar_orthogonal__d128__lung_atlas__4__s41,solar_orthogonal,128,lung_atlas,4,41,labelASW,joint,0.8331083655357361,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 silhouette,True,
historical__solar_orthogonal__d128__lung_atlas__4__s41,solar_orthogonal,128,lung_atlas,4,41,isolated_label_F1,joint,0.9375,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 isolated_labels(cluster=True),True,
historical__solar_orthogonal__d128__lung_atlas__4__s41,solar_orthogonal,128,lung_atlas,4,41,isolated_label_silhouette,joint,0.5135470870882273,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 isolated_labels(cluster=False; binary label-vs-rest ASW),True,
historical__solar_orthogonal__d128__lung_atlas__4__s41,solar_orthogonal,128,lung_atlas,4,41,cLISI,joint,0.9999999999999996,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 graph LISI,True,
historical__solar_orthogonal__d128__lung_atlas__4__s41,solar_orthogonal,128,lung_atlas,4,41,hvg_overlap,joint,,not_applicable,The official scIB pipeline disables HVG overlap for embedding outputs.,official scIB applicability rules,True,
historical__solar_orthogonal__d128__lung_atlas__4__s41,solar_orthogonal,128,lung_atlas,4,41,cell_cycle_conservation,joint,0.7312934474452294,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 cell_cycle with source-invariant score cache,True,
historical__solar_orthogonal__d128__lung_atlas__4__s41,solar_orthogonal,128,lung_atlas,4,41,trajectory,joint,,not_applicable,The original AnnData has no obs['dpt_pseudotime'] column.,official scIB applicability rules,True,
historical__solar_orthogonal__d128__lung_atlas__4__s42,solar_orthogonal,128,lung_atlas,4,42,macro_f1,query,0.7140407214030434,computed,"Full-reference distance-weighted 15NN, Minkowski p=2; labels=unique(query truth); zero_division=0",,True,
historical__solar_orthogonal__d128__lung_atlas__4__s42,solar_orthogonal,128,lung_atlas,4,42,balanced_accuracy,query,0.8132547528690219,computed,"Mean recall over query true classes, including classes absent from reference",,True,
historical__solar_orthogonal__d128__lung_atlas__4__s42,solar_orthogonal,128,lung_atlas,4,42,trustworthiness,reference,0.940203686353243,computed,"Cached full-source PCA50; Euclidean k15; frozen shared IDs, seed40, maximum6000",,True,
historical__solar_orthogonal__d128__lung_atlas__4__s42,solar_orthogonal,128,lung_atlas,4,42,pseudotime_smoothness,reference,,not_applicable,Original pseudotime smoothness protocol applies only to Immune,,True,
historical__solar_orthogonal__d128__lung_atlas__4__s42,solar_orthogonal,128,lung_atlas,4,42,trustworthiness,query,0.9236398026946868,computed,"Cached full-source PCA50; Euclidean k15; frozen shared IDs, seed40, maximum6000",,True,
historical__solar_orthogonal__d128__lung_atlas__4__s42,solar_orthogonal,128,lung_atlas,4,42,pseudotime_smoothness,query,,not_applicable,Original pseudotime smoothness protocol applies only to Immune,,True,
historical__solar_orthogonal__d128__lung_atlas__4__s42,solar_orthogonal,128,lung_atlas,4,42,trustworthiness,joint,0.9427757198892048,computed,"Cached full-source PCA50; Euclidean k15; frozen shared IDs, seed40, maximum6000",,True,
historical__solar_orthogonal__d128__lung_atlas__4__s42,solar_orthogonal,128,lung_atlas,4,42,pseudotime_smoothness,joint,,not_applicable,Original pseudotime smoothness protocol applies only to Immune,,True,
historical__solar_orthogonal__d128__lung_atlas__4__s42,solar_orthogonal,128,lung_atlas,4,42,within_label_silhouette__study,reference,,not_applicable,Historical study panel is defined only for immune_cell_human,,True,
historical__solar_orthogonal__d128__lung_atlas__4__s42,solar_orthogonal,128,lung_atlas,4,42,within_label_silhouette__sample_ID,reference,,not_applicable,Historical sample_ID panel is defined only for immune_cell_human,,True,
historical__solar_orthogonal__d128__lung_atlas__4__s42,solar_orthogonal,128,lung_atlas,4,42,within_label_silhouette__donor,reference,-0.0919527759388638,computed,"Original within_label_silhouette helper; cell-count weighting; labels_tested=17; shared original seed0 per-label cap8000; raw covariate association, not uniformly higher-is-better",scripts/biovalid_ref_query_joint.py::within_label_silhouette,True,17.0
historical__solar_orthogonal__d128__lung_atlas__4__s42,solar_orthogonal,128,lung_atlas,4,42,within_label_silhouette__patientGroup,reference,0.2280549316080734,computed,"Original within_label_silhouette helper; cell-count weighting; labels_tested=15; shared original seed0 per-label cap8000; raw covariate association, not uniformly higher-is-better",scripts/biovalid_ref_query_joint.py::within_label_silhouette,True,15.0
