claim_id,doc,location,printed,kind,spec
Table S7-02674,si,Table S7,3/3,summary,"{""block"": ""B"", ""dim"": 30, ""method"": ""frozen_reference_scvi"", ""metric"": ""within_label_silhouette__sample_ID"", ""population"": ""joint"", ""stat"": ""B""}"
Table S7-02675,si,Table S7,15/15,summary,"{""block"": ""B"", ""dim"": 30, ""method"": ""frozen_reference_scvi"", ""metric"": ""within_label_silhouette__sample_ID"", ""population"": ""joint"", ""stat"": ""F""}"
Table S7-02676,si,Table S7,S,summary,"{""block"": ""B"", ""dim"": 30, ""method"": ""frozen_reference_scvi"", ""metric"": ""within_label_silhouette__sample_ID"", ""population"": ""joint"", ""stat"": ""na_code""}"
Table S7-02677,si,Table S7,NA,summary,"{""block"": ""B"", ""dim"": 30, ""method"": ""frozen_reference_scvi"", ""metric"": ""within_label_silhouette__sample_ID"", ""population"": ""query"", ""stat"": ""mean""}"
Table S7-02678,si,Table S7,–,summary,"{""block"": ""B"", ""dim"": 30, ""method"": ""frozen_reference_scvi"", ""metric"": ""within_label_silhouette__sample_ID"", ""population"": ""query"", ""stat"": ""sd""}"
Table S7-02679,si,Table S7,0/1,summary,"{""block"": ""B"", ""dim"": 30, ""method"": ""frozen_reference_scvi"", ""metric"": ""within_label_silhouette__sample_ID"", ""population"": ""query"", ""stat"": ""D""}"
Table S7-02680,si,Table S7,0/3,summary,"{""block"": ""B"", ""dim"": 30, ""method"": ""frozen_reference_scvi"", ""metric"": ""within_label_silhouette__sample_ID"", ""population"": ""query"", ""stat"": ""B""}"
Table S7-02681,si,Table S7,0/15,summary,"{""block"": ""B"", ""dim"": 30, ""method"": ""frozen_reference_scvi"", ""metric"": ""within_label_silhouette__sample_ID"", ""population"": ""query"", ""stat"": ""F""}"
Table S7-02682,si,Table S7,"C,S",summary,"{""block"": ""B"", ""dim"": 30, ""method"": ""frozen_reference_scvi"", ""metric"": ""within_label_silhouette__sample_ID"", ""population"": ""query"", ""stat"": ""na_code""}"
Table S7-02683,si,Table S7,-0.001,summary,"{""block"": ""B"", ""dim"": 30, ""method"": ""frozen_reference_scvi"", ""metric"": ""within_label_silhouette__sample_ID"", ""population"": ""reference"", ""stat"": ""mean""}"
Table S7-02684,si,Table S7,0.009,summary,"{""block"": ""B"", ""dim"": 30, ""method"": ""frozen_reference_scvi"", ""metric"": ""within_label_silhouette__sample_ID"", ""population"": ""reference"", ""stat"": ""sd""}"
Table S7-02685,si,Table S7,1/1,summary,"{""block"": ""B"", ""dim"": 30, ""method"": ""frozen_reference_scvi"", ""metric"": ""within_label_silhouette__sample_ID"", ""population"": ""reference"", ""stat"": ""D""}"
Table S7-02686,si,Table S7,3/3,summary,"{""block"": ""B"", ""dim"": 30, ""method"": ""frozen_reference_scvi"", ""metric"": ""within_label_silhouette__sample_ID"", ""population"": ""reference"", ""stat"": ""B""}"
Table S7-02687,si,Table S7,15/15,summary,"{""block"": ""B"", ""dim"": 30, ""method"": ""frozen_reference_scvi"", ""metric"": ""within_label_silhouette__sample_ID"", ""population"": ""reference"", ""stat"": ""F""}"
Table S7-02688,si,Table S7,S,summary,"{""block"": ""B"", ""dim"": 30, ""method"": ""frozen_reference_scvi"", ""metric"": ""within_label_silhouette__sample_ID"", ""population"": ""reference"", ""stat"": ""na_code""}"
Table S7-02689,si,Table S7,0.009,summary,"{""block"": ""B"", ""dim"": 30, ""method"": ""frozen_reference_scvi"", ""metric"": ""within_label_silhouette__study"", ""population"": ""joint"", ""stat"": ""mean""}"
Table S7-02690,si,Table S7,0.022,summary,"{""block"": ""B"", ""dim"": 30, ""method"": ""frozen_reference_scvi"", ""metric"": ""within_label_silhouette__study"", ""population"": ""joint"", ""stat"": ""sd""}"
Table S7-02691,si,Table S7,1/1,summary,"{""block"": ""B"", ""dim"": 30, ""method"": ""frozen_reference_scvi"", ""metric"": ""within_label_silhouette__study"", ""population"": ""joint"", ""stat"": ""D""}"
Table S7-02692,si,Table S7,3/3,summary,"{""block"": ""B"", ""dim"": 30, ""method"": ""frozen_reference_scvi"", ""metric"": ""within_label_silhouette__study"", ""population"": ""joint"", ""stat"": ""B""}"
Table S7-02693,si,Table S7,15/15,summary,"{""block"": ""B"", ""dim"": 30, ""method"": ""frozen_reference_scvi"", ""metric"": ""within_label_silhouette__study"", ""population"": ""joint"", ""stat"": ""F""}"
Table S7-02694,si,Table S7,S,summary,"{""block"": ""B"", ""dim"": 30, ""method"": ""frozen_reference_scvi"", ""metric"": ""within_label_silhouette__study"", ""population"": ""joint"", ""stat"": ""na_code""}"
Table S7-02695,si,Table S7,NA,summary,"{""block"": ""B"", ""dim"": 30, ""method"": ""frozen_reference_scvi"", ""metric"": ""within_label_silhouette__study"", ""population"": ""query"", ""stat"": ""mean""}"
Table S7-02696,si,Table S7,–,summary,"{""block"": ""B"", ""dim"": 30, ""method"": ""frozen_reference_scvi"", ""metric"": ""within_label_silhouette__study"", ""population"": ""query"", ""stat"": ""sd""}"
Table S7-02697,si,Table S7,0/1,summary,"{""block"": ""B"", ""dim"": 30, ""method"": ""frozen_reference_scvi"", ""metric"": ""within_label_silhouette__study"", ""population"": ""query"", ""stat"": ""D""}"
Table S7-02698,si,Table S7,0/3,summary,"{""block"": ""B"", ""dim"": 30, ""method"": ""frozen_reference_scvi"", ""metric"": ""within_label_silhouette__study"", ""population"": ""query"", ""stat"": ""B""}"
Table S7-02699,si,Table S7,0/15,summary,"{""block"": ""B"", ""dim"": 30, ""method"": ""frozen_reference_scvi"", ""metric"": ""within_label_silhouette__study"", ""population"": ""query"", ""stat"": ""F""}"
Table S7-02700,si,Table S7,"C,S",summary,"{""block"": ""B"", ""dim"": 30, ""method"": ""frozen_reference_scvi"", ""metric"": ""within_label_silhouette__study"", ""population"": ""query"", ""stat"": ""na_code""}"
Table S7-02701,si,Table S7,-0.001,summary,"{""block"": ""B"", ""dim"": 30, ""method"": ""frozen_reference_scvi"", ""metric"": ""within_label_silhouette__study"", ""population"": ""reference"", ""stat"": ""mean""}"
Table S7-02702,si,Table S7,0.009,summary,"{""block"": ""B"", ""dim"": 30, ""method"": ""frozen_reference_scvi"", ""metric"": ""within_label_silhouette__study"", ""population"": ""reference"", ""stat"": ""sd""}"
Table S7-02703,si,Table S7,1/1,summary,"{""block"": ""B"", ""dim"": 30, ""method"": ""frozen_reference_scvi"", ""metric"": ""within_label_silhouette__study"", ""population"": ""reference"", ""stat"": ""D""}"
Table S7-02704,si,Table S7,3/3,summary,"{""block"": ""B"", ""dim"": 30, ""method"": ""frozen_reference_scvi"", ""metric"": ""within_label_silhouette__study"", ""population"": ""reference"", ""stat"": ""B""}"
Table S7-02705,si,Table S7,15/15,summary,"{""block"": ""B"", ""dim"": 30, ""method"": ""frozen_reference_scvi"", ""metric"": ""within_label_silhouette__study"", ""population"": ""reference"", ""stat"": ""F""}"
Table S7-02706,si,Table S7,S,summary,"{""block"": ""B"", ""dim"": 30, ""method"": ""frozen_reference_scvi"", ""metric"": ""within_label_silhouette__study"", ""population"": ""reference"", ""stat"": ""na_code""}"
Table S7-02707,si,Table S7,0.389,summary,"{""block"": ""B"", ""dim"": 30, ""method"": ""frozen_reference_scanvi"", ""metric"": ""ARI_cluster/label"", ""population"": ""joint"", ""stat"": ""mean""}"
Table S7-02708,si,Table S7,0.082,summary,"{""block"": ""B"", ""dim"": 30, ""method"": ""frozen_reference_scanvi"", ""metric"": ""ARI_cluster/label"", ""population"": ""joint"", ""stat"": ""sd""}"
Table S7-02709,si,Table S7,3/3,summary,"{""block"": ""B"", ""dim"": 30, ""method"": ""frozen_reference_scanvi"", ""metric"": ""ARI_cluster/label"", ""population"": ""joint"", ""stat"": ""D""}"
Table S7-02710,si,Table S7,9/9,summary,"{""block"": ""B"", ""dim"": 30, ""method"": ""frozen_reference_scanvi"", ""metric"": ""ARI_cluster/label"", ""population"": ""joint"", ""stat"": ""B""}"
Table S7-02711,si,Table S7,45/45,summary,"{""block"": ""B"", ""dim"": 30, ""method"": ""frozen_reference_scanvi"", ""metric"": ""ARI_cluster/label"", ""population"": ""joint"", ""stat"": ""F""}"
Table S7-02712,si,Table S7,–,summary,"{""block"": ""B"", ""dim"": 30, ""method"": ""frozen_reference_scanvi"", ""metric"": ""ARI_cluster/label"", ""population"": ""joint"", ""stat"": ""na_code""}"
Table S7-02713,si,Table S7,0.657,summary,"{""block"": ""B"", ""dim"": 30, ""method"": ""frozen_reference_scanvi"", ""metric"": ""ASW_label"", ""population"": ""joint"", ""stat"": ""mean""}"
Table S7-02714,si,Table S7,0.018,summary,"{""block"": ""B"", ""dim"": 30, ""method"": ""frozen_reference_scanvi"", ""metric"": ""ASW_label"", ""population"": ""joint"", ""stat"": ""sd""}"
Table S7-02715,si,Table S7,3/3,summary,"{""block"": ""B"", ""dim"": 30, ""method"": ""frozen_reference_scanvi"", ""metric"": ""ASW_label"", ""population"": ""joint"", ""stat"": ""D""}"
Table S7-02716,si,Table S7,9/9,summary,"{""block"": ""B"", ""dim"": 30, ""method"": ""frozen_reference_scanvi"", ""metric"": ""ASW_label"", ""population"": ""joint"", ""stat"": ""B""}"
Table S7-02717,si,Table S7,45/45,summary,"{""block"": ""B"", ""dim"": 30, ""method"": ""frozen_reference_scanvi"", ""metric"": ""ASW_label"", ""population"": ""joint"", ""stat"": ""F""}"
Table S7-02718,si,Table S7,–,summary,"{""block"": ""B"", ""dim"": 30, ""method"": ""frozen_reference_scanvi"", ""metric"": ""ASW_label"", ""population"": ""joint"", ""stat"": ""na_code""}"
Table S7-02719,si,Table S7,0.867,summary,"{""block"": ""B"", ""dim"": 30, ""method"": ""frozen_reference_scanvi"", ""metric"": ""ASW_label/batch"", ""population"": ""joint"", ""stat"": ""mean""}"
Table S7-02720,si,Table S7,0.015,summary,"{""block"": ""B"", ""dim"": 30, ""method"": ""frozen_reference_scanvi"", ""metric"": ""ASW_label/batch"", ""population"": ""joint"", ""stat"": ""sd""}"
Table S7-02721,si,Table S7,3/3,summary,"{""block"": ""B"", ""dim"": 30, ""method"": ""frozen_reference_scanvi"", ""metric"": ""ASW_label/batch"", ""population"": ""joint"", ""stat"": ""D""}"
Table S7-02722,si,Table S7,9/9,summary,"{""block"": ""B"", ""dim"": 30, ""method"": ""frozen_reference_scanvi"", ""metric"": ""ASW_label/batch"", ""population"": ""joint"", ""stat"": ""B""}"
Table S7-02723,si,Table S7,45/45,summary,"{""block"": ""B"", ""dim"": 30, ""method"": ""frozen_reference_scanvi"", ""metric"": ""ASW_label/batch"", ""population"": ""joint"", ""stat"": ""F""}"
Table S7-02724,si,Table S7,–,summary,"{""block"": ""B"", ""dim"": 30, ""method"": ""frozen_reference_scanvi"", ""metric"": ""ASW_label/batch"", ""population"": ""joint"", ""stat"": ""na_code""}"
Table S7-02725,si,Table S7,0.753,summary,"{""block"": ""B"", ""dim"": 30, ""method"": ""frozen_reference_scanvi"", ""metric"": ""NMI_cluster/label"", ""population"": ""joint"", ""stat"": ""mean""}"
Table S7-02726,si,Table S7,0.046,summary,"{""block"": ""B"", ""dim"": 30, ""method"": ""frozen_reference_scanvi"", ""metric"": ""NMI_cluster/label"", ""population"": ""joint"", ""stat"": ""sd""}"
Table S7-02727,si,Table S7,3/3,summary,"{""block"": ""B"", ""dim"": 30, ""method"": ""frozen_reference_scanvi"", ""metric"": ""NMI_cluster/label"", ""population"": ""joint"", ""stat"": ""D""}"
Table S7-02728,si,Table S7,9/9,summary,"{""block"": ""B"", ""dim"": 30, ""method"": ""frozen_reference_scanvi"", ""metric"": ""NMI_cluster/label"", ""population"": ""joint"", ""stat"": ""B""}"
Table S7-02729,si,Table S7,45/45,summary,"{""block"": ""B"", ""dim"": 30, ""method"": ""frozen_reference_scanvi"", ""metric"": ""NMI_cluster/label"", ""population"": ""joint"", ""stat"": ""F""}"
Table S7-02730,si,Table S7,–,summary,"{""block"": ""B"", ""dim"": 30, ""method"": ""frozen_reference_scanvi"", ""metric"": ""NMI_cluster/label"", ""population"": ""joint"", ""stat"": ""na_code""}"
Table S7-02731,si,Table S7,0.836,summary,"{""block"": ""B"", ""dim"": 30, ""method"": ""frozen_reference_scanvi"", ""metric"": ""PCR_batch"", ""population"": ""joint"", ""stat"": ""mean""}"
Table S7-02732,si,Table S7,0.065,summary,"{""block"": ""B"", ""dim"": 30, ""method"": ""frozen_reference_scanvi"", ""metric"": ""PCR_batch"", ""population"": ""joint"", ""stat"": ""sd""}"
Table S7-02733,si,Table S7,3/3,summary,"{""block"": ""B"", ""dim"": 30, ""method"": ""frozen_reference_scanvi"", ""metric"": ""PCR_batch"", ""population"": ""joint"", ""stat"": ""D""}"
Table S7-02734,si,Table S7,9/9,summary,"{""block"": ""B"", ""dim"": 30, ""method"": ""frozen_reference_scanvi"", ""metric"": ""PCR_batch"", ""population"": ""joint"", ""stat"": ""B""}"
Table S7-02735,si,Table S7,45/45,summary,"{""block"": ""B"", ""dim"": 30, ""method"": ""frozen_reference_scanvi"", ""metric"": ""PCR_batch"", ""population"": ""joint"", ""stat"": ""F""}"
Table S7-02736,si,Table S7,–,summary,"{""block"": ""B"", ""dim"": 30, ""method"": ""frozen_reference_scanvi"", ""metric"": ""PCR_batch"", ""population"": ""joint"", ""stat"": ""na_code""}"
Table S7-02737,si,Table S7,0.882,summary,"{""block"": ""B"", ""dim"": 30, ""method"": ""frozen_reference_scanvi"", ""metric"": ""balanced_accuracy"", ""population"": ""query"", ""stat"": ""mean""}"
Table S7-02738,si,Table S7,0.061,summary,"{""block"": ""B"", ""dim"": 30, ""method"": ""frozen_reference_scanvi"", ""metric"": ""balanced_accuracy"", ""population"": ""query"", ""stat"": ""sd""}"
Table S7-02739,si,Table S7,3/3,summary,"{""block"": ""B"", ""dim"": 30, ""method"": ""frozen_reference_scanvi"", ""metric"": ""balanced_accuracy"", ""population"": ""query"", ""stat"": ""D""}"
Table S7-02740,si,Table S7,9/9,summary,"{""block"": ""B"", ""dim"": 30, ""method"": ""frozen_reference_scanvi"", ""metric"": ""balanced_accuracy"", ""population"": ""query"", ""stat"": ""B""}"
Table S7-02741,si,Table S7,45/45,summary,"{""block"": ""B"", ""dim"": 30, ""method"": ""frozen_reference_scanvi"", ""metric"": ""balanced_accuracy"", ""population"": ""query"", ""stat"": ""F""}"
Table S7-02742,si,Table S7,–,summary,"{""block"": ""B"", ""dim"": 30, ""method"": ""frozen_reference_scanvi"", ""metric"": ""balanced_accuracy"", ""population"": ""query"", ""stat"": ""na_code""}"
Table S7-02743,si,Table S7,1.000,summary,"{""block"": ""B"", ""dim"": 30, ""method"": ""frozen_reference_scanvi"", ""metric"": ""cLISI"", ""population"": ""joint"", ""stat"": ""mean""}"
Table S7-02744,si,Table S7,0.000,summary,"{""block"": ""B"", ""dim"": 30, ""method"": ""frozen_reference_scanvi"", ""metric"": ""cLISI"", ""population"": ""joint"", ""stat"": ""sd""}"
Table S7-02745,si,Table S7,3/3,summary,"{""block"": ""B"", ""dim"": 30, ""method"": ""frozen_reference_scanvi"", ""metric"": ""cLISI"", ""population"": ""joint"", ""stat"": ""D""}"
Table S7-02746,si,Table S7,9/9,summary,"{""block"": ""B"", ""dim"": 30, ""method"": ""frozen_reference_scanvi"", ""metric"": ""cLISI"", ""population"": ""joint"", ""stat"": ""B""}"
Table S7-02747,si,Table S7,45/45,summary,"{""block"": ""B"", ""dim"": 30, ""method"": ""frozen_reference_scanvi"", ""metric"": ""cLISI"", ""population"": ""joint"", ""stat"": ""F""}"
Table S7-02748,si,Table S7,–,summary,"{""block"": ""B"", ""dim"": 30, ""method"": ""frozen_reference_scanvi"", ""metric"": ""cLISI"", ""population"": ""joint"", ""stat"": ""na_code""}"
Table S7-02749,si,Table S7,0.604,summary,"{""block"": ""B"", ""dim"": 30, ""method"": ""frozen_reference_scanvi"", ""metric"": ""cell_cycle_conservation"", ""population"": ""joint"", ""stat"": ""mean""}"
Table S7-02750,si,Table S7,0.159,summary,"{""block"": ""B"", ""dim"": 30, ""method"": ""frozen_reference_scanvi"", ""metric"": ""cell_cycle_conservation"", ""population"": ""joint"", ""stat"": ""sd""}"
Table S7-02751,si,Table S7,3/3,summary,"{""block"": ""B"", ""dim"": 30, ""method"": ""frozen_reference_scanvi"", ""metric"": ""cell_cycle_conservation"", ""population"": ""joint"", ""stat"": ""D""}"
Table S7-02752,si,Table S7,9/9,summary,"{""block"": ""B"", ""dim"": 30, ""method"": ""frozen_reference_scanvi"", ""metric"": ""cell_cycle_conservation"", ""population"": ""joint"", ""stat"": ""B""}"
Table S7-02753,si,Table S7,45/45,summary,"{""block"": ""B"", ""dim"": 30, ""method"": ""frozen_reference_scanvi"", ""metric"": ""cell_cycle_conservation"", ""population"": ""joint"", ""stat"": ""F""}"
Table S7-02754,si,Table S7,–,summary,"{""block"": ""B"", ""dim"": 30, ""method"": ""frozen_reference_scanvi"", ""metric"": ""cell_cycle_conservation"", ""population"": ""joint"", ""stat"": ""na_code""}"
Table S7-02755,si,Table S7,NA,summary,"{""block"": ""B"", ""dim"": 30, ""method"": ""frozen_reference_scanvi"", ""metric"": ""hvg_overlap"", ""population"": ""joint"", ""stat"": ""mean""}"
Table S7-02756,si,Table S7,–,summary,"{""block"": ""B"", ""dim"": 30, ""method"": ""frozen_reference_scanvi"", ""metric"": ""hvg_overlap"", ""population"": ""joint"", ""stat"": ""sd""}"
Table S7-02757,si,Table S7,0/3,summary,"{""block"": ""B"", ""dim"": 30, ""method"": ""frozen_reference_scanvi"", ""metric"": ""hvg_overlap"", ""population"": ""joint"", ""stat"": ""D""}"
Table S7-02758,si,Table S7,0/9,summary,"{""block"": ""B"", ""dim"": 30, ""method"": ""frozen_reference_scanvi"", ""metric"": ""hvg_overlap"", ""population"": ""joint"", ""stat"": ""B""}"
Table S7-02759,si,Table S7,0/45,summary,"{""block"": ""B"", ""dim"": 30, ""method"": ""frozen_reference_scanvi"", ""metric"": ""hvg_overlap"", ""population"": ""joint"", ""stat"": ""F""}"
Table S7-02760,si,Table S7,H,summary,"{""block"": ""B"", ""dim"": 30, ""method"": ""frozen_reference_scanvi"", ""metric"": ""hvg_overlap"", ""population"": ""joint"", ""stat"": ""na_code""}"
Table S7-02761,si,Table S7,1.902,summary,"{""block"": ""B"", ""dim"": 30, ""method"": ""frozen_reference_scanvi"", ""metric"": ""iLISI"", ""population"": ""joint"", ""stat"": ""mean""}"
Table S7-02762,si,Table S7,0.189,summary,"{""block"": ""B"", ""dim"": 30, ""method"": ""frozen_reference_scanvi"", ""metric"": ""iLISI"", ""population"": ""joint"", ""stat"": ""sd""}"
Table S7-02763,si,Table S7,3/3,summary,"{""block"": ""B"", ""dim"": 30, ""method"": ""frozen_reference_scanvi"", ""metric"": ""iLISI"", ""population"": ""joint"", ""stat"": ""D""}"
Table S7-02764,si,Table S7,9/9,summary,"{""block"": ""B"", ""dim"": 30, ""method"": ""frozen_reference_scanvi"", ""metric"": ""iLISI"", ""population"": ""joint"", ""stat"": ""B""}"
Table S7-02765,si,Table S7,45/45,summary,"{""block"": ""B"", ""dim"": 30, ""method"": ""frozen_reference_scanvi"", ""metric"": ""iLISI"", ""population"": ""joint"", ""stat"": ""F""}"
Table S7-02766,si,Table S7,–,summary,"{""block"": ""B"", ""dim"": 30, ""method"": ""frozen_reference_scanvi"", ""metric"": ""iLISI"", ""population"": ""joint"", ""stat"": ""na_code""}"
